,DateStart,League,Name,StandardName,Split,SplitNumber,DateStart__precision
7677,2023-03-14,Northern League of Legends Championship,NLC 2023 Spring Playoffs,NLC 2023 Spring Playoffs,Spring,1,1
7678,2023-03-14,Ultraliga,Ultraliga Season 9 Playoffs,Ultraliga Season 9 Playoffs,,,1
7679,2023-03-15,Hitpoint Challengers,Hitpoint 2nd Div Challengers 2023 Spring Playoffs,Hitpoint 2nd Div Challengers 2023 Spring Playoffs,,,1
7680,2023-03-16,Asian Games 2022,Asian Games 2022 Sri Lanka Qualifier,Asian Games 2022 Sri Lanka Qualifier,,,1
7681,2023-03-16,Esports Balkan League,EBL 2023 Spring Playoffs,EBL 2023 Spring Playoffs,,,1
7682,2023-03-16,GIRLGAMER Esports Festival,GIRLGAMER 2023 World Finals Bahrain,GIRLGAMER 2023 World Finals Bahrain,,,1
7683,2023-03-16,Hitpoint Masters 3rd Division,Hitpoint 3rd Div 2023 Spring,Hitpoint 3rd Div 2023 Spring,,,1
7684,2023-03-16,Liga Portuguesa,LPLOL 2023 Spring Playoffs,LPLOL 2023 Spring Playoffs,Spring,1,1
7685,2023-03-16,PG Nationals,PG Nationals 2023 Spring Playoffs,PG Nationals 2023 Spring Playoffs,Spring,1,1
7686,2023-03-16,Prime League Pro Division,PRM 1st Division 2023 Spring Playoffs,PRM 1st Division 2023 Spring Playoffs,,,1
7687,2023-03-16,Ultraliga 2nd Division,Ultraliga 2nd Division Season 6 Playoffs,Ultraliga 2nd Division Season 6 Playoffs,,,1
7688,2023-03-17,NACE Starleague,NACE Starleague Spring 2023,,,,1
7689,2023-03-18,College East Conference,East Conference 2023 Playoffs,,,,1
7690,2023-03-18,College North Conference,North Conference 2023 Playoffs,,,,1
7691,2023-03-18,College South Conference,South Conference 2023 Playoffs,,,,1
7692,2023-03-18,College West Conference,West Conference 2023 Playoffs,,,,1
7693,2023-03-18,University Esports Masters,AUEM 2023 Qualification Bracket,AUEM 2023 Qualification Bracket,,,1
7694,2023-03-20,LCK Challengers League,LCK CL 2023 Spring Playoffs,LCK CL 2023 Spring Playoffs,Spring,2,1
7695,2023-03-20,Liga Nexo,Liga Nexo 22-23 Split 2 Playoffs,Liga Nexo 22-23 Split 2 Playoffs,Split 2,2,1
7696,2023-03-21,Elite Series: League of Legends,Elite Series 2023 Spring Playoffs,Elite Series 2023 Spring Playoffs,Spring,1,1
7697,2023-03-21,Hitpoint Masters,Hitpoint Masters 2023 Spring Playoffs,Hitpoint Masters 2023 Spring Playoffs,Spring,1,1
7698,2023-03-21,LoL Development League,LDL 2023 Replacements 1,LDL 2023 Replacements 1,,,1
7699,2023-03-21,LPLOL 2nd Division,LPLOL 2nd Division 2023 Spring Playoffs,LPLOL 2nd Division 2023 Spring Playoffs,Spring,,1
7700,2023-03-22,Elite Series 2nd Division,Elite Series 2nd Division 2023 Spring Playoffs,Elite Series 2nd Division 2023 Spring Playoffs,Spring,1,1
7701,2023-03-22,La Ligue Française,LFL 2023 Spring Playoffs,LFL 2023 Spring Playoffs,,,1
7702,2023-03-22,LoL Champions Korea,LCK 2023 Spring Playoffs,LCK 2023 Spring Playoffs,Spring,1,1
7703,2023-03-22,LVP SuperLiga 2nd Division,LVP SL 2nd Division 2023 Spring Playoffs,LVP SL 2nd Division 2023 Spring Playoffs,Spring,1,1
7704,2023-03-22,Magyar Nemzeti E-sport Bajnokság,MNEB Season 5 Minor Cup 1,MNEB Season 5 Minor Cup 1,,,1
7705,2023-03-22,Northern League of Legends Championship 3rd Division,NLC 3rd Division 2023 Spring Playoffs,NLC 3rd Division 2023 Spring Playoffs,Spring,,1
7706,2023-03-22,PG Proving Grounds,PG Proving Grounds 2023 Spring Playoffs,PG Proving Grounds 2023 Spring Playoffs,Spring,1,1
7707,2023-03-22,Turkish Championship League,TCL 2023 Winter Playoffs,TCL 2023 Winter Playoffs,Winter,1,1
7708,2023-03-23,League of Legends Championship Series,LCS 2023 Spring Playoffs,LCS 2023 Spring Playoffs,Spring,1,1
7709,2023-03-23,Northern League of Legends Championship 2nd Division,NLC 2nd Division 2023 Spring Playoffs,NLC 2nd Division 2023 Spring Playoffs,,,1
7710,2023-03-23,Pacific Championship Series,PCS 2023 Spring Playoffs,PCS 2023 Spring Playoffs,Spring,1,1
7711,2023-03-23,Tormenta Open Taverna League Series,Tormenta Open Taverna League Series,Tormenta Open Taverna League Series,,,1
7712,2023-03-23,Zide Pro League,Zide Pro League 2023 Opening Playoffs,Zide Pro League 2023 Opening Playoffs,,,1
7713,2023-03-24,Circuit Brazilian League of Legends,CBLOL 2023 Split 1 Playoffs,CBLOL 2023 Split 1 Playoffs,Split 1,1,1
7714,2023-03-25,Big East Conference,Big East 2023 Playoffs,,,,1
7715,2023-03-25,Big Sky Conference,BSC 2023 Playoffs,,,,1
7716,2023-03-25,Esports Series Madrid,Esports Series Madrid 2023,Esports Series Madrid 2023,,,1
7717,2023-03-25,Esports Series Madrid,Esports Series Madrid 2023 Online Tournament,Esports Series Madrid 2023 Online Tournament,,,1
7718,2023-03-25,Prime League 2nd Division,PRM 3rd Division 2023 Spring Playoffs,PRM 3rd Division 2023 Spring Playoffs,,,1
7719,2023-03-25,Prime League 2nd Division,PRM 3rd Division 2023 Summer Promotion,PRM 3rd Division 2023 Summer Promotion,,,1
7720,2023-03-26,LCK Academy Series,LCK AS 2023 April,LCK AS 2023 April,,,1
7721,2023-03-27,Circuit Brazilian League of Legends Academy,CBLOL Academy 2023 Split 1 Playoffs,CBLOL Academy 2023 Split 1 Playoffs,Split 1,1,1
7722,2023-03-28,LoL Development League,LDL 2023 Split 1 Playoffs,LDL 2023 Split 1 Playoffs,,,1
7723,2023-03-29,Prime League 1st Division,PRM 2nd Division 2023 Summer Promotion,PRM 2nd Division 2023 Summer Promotion,,,1
7724,2023-03-30,Ignis Cup,Ignis Cup 2023 Opening Season Goddess Tour 1,Ignis Cup 2023 Opening Season Goddess Tour 1,,,1
7725,2023-03-30,Tencent LoL Pro League,LPL 2023 Spring Playoffs,LPL 2023 Spring Playoffs,Spring,1,1
7726,2023-03-31,,The k4sen Tournament 5th,,,,1
7727,2023-03-31,Granada Gaming,Granada Gaming 2023 Online Qualifier 1,Granada Gaming 2023 Online Qualifier 1,,,1
7728,2023-03-31,HEH LAN,HEH LAN 11,HEH LAN 11,,,1
7729,2023-03-31,Mystic League,Mystic League 2023,Mystic League 2023,,,1
7730,2023-04-01,Granada Gaming,Granada Gaming 2023 Online Qualifier 2,Granada Gaming 2023 Online Qualifier 2,,,1
7731,2023-04-01,Liga Valkyria,LVK LAS 2023 Opening,LVK LAS 2023 Opening,,,1
7732,2023-04-01,LoL Japan League,LJL 2023 Spring Playoffs,LJL 2023 Spring Playoffs,,,1
7733,2023-04-01,Tormenta Open Comicon Napoli Qualifier T1,Tormenta Open Comicon Napoli Qualifier T1,Tormenta Open Comicon Napoli Qualifier T1,,,1
7734,2023-04-02,Granada Gaming,Granada Gaming 2023 Online Qualifier,Granada Gaming 2023 Online Qualifier,,,1
7735,2023-04-04,EMEA Masters,EM 2023 Spring Play-In,EM 2023 Spring Play-In,Spring,1,1
7736,2023-04-04,Tormenta Open Lobstar Rift Cup,Tormenta Open Lobstar Rift Cup,Tormenta Open Lobstar Rift Cup,,,1
7737,2023-04-06,ESL VIP Adria League,A1 Adria League Season 11,,,,1
7738,2023-04-07,,The k4sen Tournament 6th,,,,1
7739,2023-04-08,Elite Series Amateur Circuit,Elite Series Amateur Circuit 2023 Spring Open 3,Elite Series Amateur Circuit 2023 Spring Open 3,,,1
7740,2023-04-08,Gamers Assembly,Gamers Assembly 2023,Gamers Assembly 2023,,,1
7741,2023-04-08,Granada Gaming,Granada Gaming 2023 Online Tournament,Granada Gaming 2023 Online Tournament,,,1
7742,2023-04-08,LoL EMEA Championship,LEC 2023 Spring Groups,LEC 2023 Spring Groups,Spring,2,1
7743,2023-04-10,Ignis Cup,Ignis Cup 2023 Opening Season Goddess Tour 2,Ignis Cup 2023 Opening Season Goddess Tour 2,,,1
7744,2023-04-10,Liga Nexo,Liga Nexo 22-23 Split 2 Relegations,Liga Nexo 22-23 Split 2 Relegations,Split 2,2,1
7745,2023-04-11,EMEA Masters,EM 2023 Spring Main Event,EM 2023 Spring Main Event,Spring,1,1
7746,2023-04-12,Amazon University Esports Italia,Amazon University Esports Italia 2023,Amazon University Esports Italia 2023,,,1
7747,2023-04-12,Arabian League,Arabian League 2023 Summer Promotion,Arabian League 2023 Summer Promotion,,,1
7748,2023-04-12,League of Legends School Championship,LSC Season 6 Summer,LSC Season 6 Summer,Summer,1,1
7749,2023-04-13,Škoda,ŠKODA Future Playground,,,,1
7750,2023-04-14,Vietnam Championship Series,VCS 2023 Spring Playoffs,VCS 2023 Spring Playoffs,Summer,2,1
7751,2023-04-17,Copa Naciones,Copa Naciones 2023,Copa Naciones 2023,,,1
7752,2023-04-17,Copa Naciones,Copa Naciones 2023 Play-In,Copa Naciones 2023 Play-In,,,1
7753,2023-04-17,LoL EMEA Championship,LEC 2023 Spring Playoffs,LEC 2023 Spring Playoffs,Spring,2,1
7754,2023-04-17,North American Challengers League,NACL 2023 Summer Promotion,NACL 2023 Summer Promotion,Summer,2,1
7755,2023-04-18,Greek Legends League 2nd Division,GL2D 2023 Summer Promotion,GL2D 2023 Summer Promotion,,,1
7756,2023-04-18,Tormenta Open Taverna Rift Series,Tormenta Open Taverna Rift Series,Tormenta Open Taverna Rift Series,,,1
7757,2023-04-19,A1 eSports League Austria Season 2,A1 eSports Legends Cup 2023,A1 eSports Legends Cup 2023,,,1
7758,2023-04-19,LoL Development League,LDL 2023 Split 2,LDL 2023 Split 2,Split 2,3,1
7759,2023-04-20,Northern League of Legends Championship 2nd Division,NLC 2nd Division 2023 Summer Promotion,NLC 2nd Division 2023 Summer Promotion,,,1
7760,2023-04-20,Northern League of Legends Championship 3rd Division,NLC 3rd Division 2023 Summer Promotion,NLC 3rd Division 2023 Summer Promotion,,,1
7761,2023-04-21,666 Lan,666 Lan 2023: Valhalla Edition,666 Lan 2023: Valhalla Edition,,,1
7762,2023-04-21,Telialigaen,Telialigaen 2023 Spring Playoffs,Telialigaen 2023 Spring Playoffs,,,1
7763,2023-04-22,Eindhoven Game Festival,Eindhoven Game Festival 2023 Showmatch,Eindhoven Game Festival 2023 Showmatch,,,1
7764,2023-04-22,Granada Gaming,Granada Gaming 2023 Offline Qualifier,Granada Gaming 2023 Offline Qualifier,,,1
7765,2023-04-22,LoL Japan League Scouting Ground,LJL 2023 Scouting Grounds,,,,1
7766,2023-04-23,Granada Gaming,Granada Gaming 2023,Granada Gaming 2023,,,1
7767,2023-04-24,Copa Naciones,Copa Naciones 2023 Main Event,Copa Naciones 2023 Main Event,,,1
7768,2023-04-27,Ignis Cup,Ignis Cup 2023 Opening Season Goddess Tour 3,Ignis Cup 2023 Opening Season Goddess Tour 3,,,1
7769,2023-04-27,Saudi eLeagues,Saudi eLeagues 2023 Season 1,Saudi eLeagues 2023 Season 1,Season 1,1,1
7770,2023-04-28,Baltic Playground,Baltic Playground 2023 Spring Playoffs,Baltic Playground 2023 Spring Playoffs,Spring,1,1
7771,2023-04-28,Elite Series Amateur Circuit,Elite Series Amateur Circuit 2023 Spring Playoffs,Elite Series Amateur Circuit 2023 Spring Playoffs,,,1
7772,2023-04-28,T1 Napoli Comicon,T1 Napoli Comicon,T1 Napoli Comicon,,,1
7773,2023-04-29,LoL Circuit Oceania,LCO 2023 Split 1 Showmatch,LCO 2023 Split 1 Showmatch,,,1
7774,2023-04-30,ASUS ROG,ROG League of Legends Turniir,,,,1
7775,2023-05-02,Hitpoint Masters 3rd Division,Hitpoint 3rd Div 2023 Spring Playoffs,Hitpoint 3rd Div 2023 Spring Playoffs,,,1
7776,2023-05-02,Mid-Season Invitational,MSI 2023,MSI 2023,,,1
7777,2023-05-05,TRIFORC3 TOURNAMENT,TRIFORC3 TOURNAMENT 2023 2 Qualifier 1,TRIFORC3 TOURNAMENT 2023 2 Qualifier 1,,,1
7778,2023-05-06,LCK Academy Series,LCK AS 2023 1st Championship,LCK AS 2023 1st Championship,Champ 1,1,1
7779,2023-05-06,Mastercard Nexus Tour,MNT 2023 Etape 4,MNT 2023 Etape 4,,,1
7780,2023-05-06,TRIFORC3 TOURNAMENT,TRIFORC3 TOURNAMENT 2023 2 Qualifier 2,TRIFORC3 TOURNAMENT 2023 2 Qualifier 2,,,1
7781,2023-05-07,TRIFORC3 TOURNAMENT,TRIFORC3 TOURNAMENT 2023 2,TRIFORC3 TOURNAMENT 2023 2,,,1
7782,2023-05-08,,Asian Games 2022 - Oman Qualifier,,,,1
7783,2023-05-08,Tormenta Open Lunantis Cup,Tormenta Open Lunantis Cup,Tormenta Open Lunantis Cup,,,1
7784,2023-05-10,Hitpoint Challengers,Hitpoint 2nd Div Challengers 2023 Summer Open Qualifier 1,Hitpoint 2nd Div Challengers 2023 Summer Open Qualifier 1,,,1
7785,2023-05-11,Liga Nexo,Liga Nexo 22-23 Split 3,Liga Nexo 22-23 Split 3,Split 3,3,1
7786,2023-05-12,Hitpoint Challengers,Hitpoint 2nd Div Challengers 2023 Summer Open Qualifier 2,Hitpoint 2nd Div Challengers 2023 Summer Open Qualifier 2,,,1
7787,2023-05-12,LAN ETS,LAN ETS 2023,,,,1
7788,2023-05-13,,The k4sen Tournament 7th,,,,1
7789,2023-05-13,PATHFINDERS,PATHFINDERS 1 Open Qualifiers,PATHFINDERS 1 Open Qualifiers,,,1
7790,2023-05-13,Playground MENA,Playground MENA 2023 Season 1,Playground MENA 2023 Season 1,Spring,1,1
7791,2023-05-13,University Esports Masters,AUEM 2023 Last Chance Qualifier,AUEM 2023 Last Chance Qualifier,,,1
7792,2023-05-14,Baltic Playground,Baltic Playground 2023 Summer Qualifier 1,Baltic Playground 2023 Summer Qualifier 1,Summer,2,1
7793,2023-05-14,Hitpoint Challengers,Hitpoint 2nd Div Challengers 2023 Summer Open Qualifier 3,Hitpoint 2nd Div Challengers 2023 Summer Open Qualifier 3,,,1
7794,2023-05-15,Hextech Series,Hextech Series 1st Div 22-23 Split 3,Hextech Series 1st Div 22-23 Split 3,,,1
7795,2023-05-16,Hitpoint Challengers,Hitpoint 2nd Div Challengers 2023 Summer Open Qualifier 4,Hitpoint 2nd Div Challengers 2023 Summer Open Qualifier 4,,,1
7796,2023-05-19,Málaga Open,Málaga Open 2023 Online Qualifier 1,Málaga Open 2023 Online Qualifier 1,,,1
7797,2023-05-20,Hitpoint Challengers,Hitpoint 2nd Div Challengers 2023 Summer Closed Qualifier,Hitpoint 2nd Div Challengers 2023 Summer Closed Qualifier,,,1
7798,2023-05-20,Málaga Open,Málaga Open 2023 Online Qualifier 2,Málaga Open 2023 Online Qualifier 2,,,1
7799,2023-05-20,Tormenta Open T2 KIA Roma,Tormenta Open T2 KIA Roma,Tormenta Open T2 KIA Roma,,,1
7800,2023-05-21,Baltic Playground,Baltic Playground 2023 Summer Qualifier 2,Baltic Playground 2023 Summer Qualifier 2,Summer,2,1
7801,2023-05-21,Málaga Open,Málaga Open 2023 Online Qualifier,Málaga Open 2023 Online Qualifier,,,1
7802,2023-05-23,Blooming Talents League,Blooming Talents League 2023 Split 1,Blooming Talents League 2023 Split 1,Split 1,1,1
7803,2023-05-23,La Ligue Française Division 2,LFL Division 2 2023 Summer,LFL Division 2 2023 Summer,Summer,2,1
7804,2023-05-24,TCL Division 2,TCL Division 2 2023 Open Qualifier 1,TCL Division 2 2023 Open Qualifier 1,Summer,,1
7805,2023-05-25,Hitpoint Challengers,Hitpoint 2nd Div Challengers 2023 Summer Relegations,Hitpoint 2nd Div Challengers 2023 Summer Relegations,,,1
7806,2023-05-25,Ignis Cup,Ignis Cup 2023 Opening Season,Ignis Cup 2023 Opening Season,,,1
7807,2023-05-25,Ultraliga 2nd Division,Ultraliga 2nd Division Season 7,Ultraliga 2nd Division Season 7,Split 2,2,1
7808,2023-05-26,LoL Development League,LDL 2023 Replacements 2,LDL 2023 Replacements 2,,,1
7809,2023-05-26,Spring ShowDown,Spring ShowDown 2023 Online Qualifier 1,Spring ShowDown 2023 Online Qualifier 1,,,1
7810,2023-05-26,Xayoo Cup,Xayoo Cup,,,,1
7811,2023-05-27,,JUCA 2023,JUCA 2023,,,1
7812,2023-05-27,Liga Regional Norte,LRN 2023 Closing,LRN 2023 Closing,,,1
7813,2023-05-27,Mastercard Nexus Tour,MNT 2023 Etape 5,MNT 2023 Etape 5,,,1
7814,2023-05-27,PATHFINDERS,PATHFINDERS 1 Main Event,PATHFINDERS 1 Main Event,,,1
7815,2023-05-27,Spring ShowDown,Spring ShowDown 2023 Online Qualifier 2,Spring ShowDown 2023 Online Qualifier 2,,,1
7816,2023-05-28,Baltic Playground,Baltic Playground 2023 Summer,Baltic Playground 2023 Summer,Summer,2,1
7817,2023-05-28,Spring ShowDown,Spring ShowDown 2023 Online Qualifier,Spring ShowDown 2023 Online Qualifier,,,1
7818,2023-05-28,University Esports Masters,AUEM 2023 Playoffs,AUEM 2023 Playoffs,,,1
7819,2023-05-29,LVP SuperLiga,LVP SL 2023 Summer,LVP SL 2023 Summer,Summer,2,1
7820,2023-05-29,Prime League 1st Division,PRM 2nd Division 2023 Summer,PRM 2nd Division 2023 Summer,Summer,2,1
7821,2023-05-29,TCL Division 2,TCL Division 2 2023 Open Qualifier 2,TCL Division 2 2023 Open Qualifier 2,Summer,,1
7822,2023-05-29,Tencent LoL Pro League,LPL 2023 Summer,LPL 2023 Summer,Summer,2,1
7823,2023-05-29,Ultraliga,Ultraliga Season 10,Ultraliga Season 10,Split 2,2,1
7824,2023-05-30,Tormenta Open SPS Cup #2,Tormenta Open SPS Cup #2,Tormenta Open SPS Cup #2,,,1
7825,2023-05-31,La Ligue Française,LFL 2023 Summer,LFL 2023 Summer,Summer,2,1
7826,2023-05-31,LVP SuperLiga 2nd Division,LVP SL 2nd Division 2023 Summer,LVP SL 2nd Division 2023 Summer,Summer,2,1
7827,2023-06-01,,M-Zone Cup 2023,M-Zone Cup 2023,,,1
7828,2023-06-01,Greek Legends League 2nd Division,GL2D 2023 Summer,GL2D 2023 Summer,Summer,2,1
7829,2023-06-01,Liga Regional Sur,LRS 2023 Closing,LRS 2023 Closing,,,1
7830,2023-06-01,Prime League Pro Division,PRM 1st Division 2023 Summer,PRM 1st Division 2023 Summer,Summer,2,1
7831,2023-06-01,TCL Division 2,TCL Division 2 2023 Open Qualifier 3,TCL Division 2 2023 Open Qualifier 3,Summer,,1
7832,2023-06-02,Equal Esports Cup,Equal Esports Cup 2023 Open Qualifier 1,Equal Esports Cup 2023 Open Qualifier 1,,,1
7833,2023-06-03,CBOLÃO,CBOLÃO Season 5,CBOLÃO Season 5,,,1
7834,2023-06-03,Equal Esports Cup,Equal Esports Cup 2023 Closed Qualifier 1,Equal Esports Cup 2023 Closed Qualifier 1,,,1
7835,2023-06-03,LCK Academy Series,LCK AS 2023 1st Championship Playoffs,LCK AS 2023 1st Championship Playoffs,Champ 1,1,1
7836,2023-06-03,Liga Valkyria,LVK LAN 2023 Opening,LVK LAN 2023 Opening,,,1
7837,2023-06-03,Málaga Open,Málaga Open 2023,Málaga Open 2023,,,1
7838,2023-06-03,Spring ShowDown,Spring ShowDown 2023 Online Tournament,Spring ShowDown 2023 Online Tournament,,,1
7839,2023-06-03,STAGE:0 eSPORTS High-School Championship,Coca-Cola STAGE:0 eSPORTS High-School Championship 2023,,,,1
7840,2023-06-04,Spring ShowDown,Spring ShowDown 2023,Spring ShowDown 2023,,,1
7841,2023-06-04,TCL Division 2,TCL Division 2 2023 Open Qualifier 4,TCL Division 2 2023 Open Qualifier 4,Summer,,1
7842,2023-06-05,Greek Legends League,GLL 2023 Summer,GLL 2023 Summer,Summer,2,1
7843,2023-06-05,LCK Challengers League,LCK CL 2023 Summer,LCK CL 2023 Summer,Summer,2,1
7844,2023-06-05,Liga Portuguesa,LPLOL 2023 Summer,LPLOL 2023 Summer,Summer,2,1
7845,2023-06-05,LoL Circuit Oceania,LCO 2023 Split 2,LCO 2023 Split 2,Split 2,2,1
7846,2023-06-05,Tormenta Open KIA Roma Qualifier T1,Tormenta Open KIA Roma Qualifier T1,Tormenta Open KIA Roma Qualifier T1,,,1
7847,2023-06-06,Elite Series: League of Legends,Elite Series 2023 Summer,Elite Series 2023 Summer,Summer,2,1
7848,2023-06-06,Hitpoint Masters,Hitpoint Masters 2023 Summer,Hitpoint Masters 2023 Summer,Summer,2,1
7849,2023-06-06,Liga Latinoamerica,LLA 2023 Closing,LLA 2023 Closing,Closing,2,1
7850,2023-06-06,LoL Development League,LDL 2023 Split 2 Playoffs,LDL 2023 Split 2 Playoffs,,,1
7851,2023-06-06,Northern League of Legends Championship,NLC 2023 Summer,NLC 2023 Summer,Summer,2,1
7852,2023-06-07,Elite Series 2nd Division,Elite Series 2nd Division 2023 Summer,Elite Series 2nd Division 2023 Summer,Summer,2,1
7853,2023-06-07,Esports Balkan League,EBL 2023 Summer,EBL 2023 Summer,Summer,2,1
7854,2023-06-07,Hitpoint Challengers,Hitpoint 2nd Div Challengers 2023 Summer,Hitpoint 2nd Div Challengers 2023 Summer,Summer,2,1
7855,2023-06-07,LoL Champions Korea,LCK 2023 Summer,LCK 2023 Summer,Summer,2,1
7856,2023-06-07,Magyar Nemzeti E-sport Bajnokság,MNEB Season 5 Minor Cup 2,MNEB Season 5 Minor Cup 2,,,1
7857,2023-06-08,European Pro League,European Pro League Season 1,European Pro League Season 1,,,1
7858,2023-06-08,PG Nationals,PG Nationals 2023 Summer,PG Nationals 2023 Summer,Summer,2,1
7859,2023-06-08,Prime League 2nd Division,PRM 3rd Division 2023 Summer,PRM 3rd Division 2023 Summer,,,1
7860,2023-06-08,TCL Division 2,TCL Division 2 2023 Closed Qualifier,TCL Division 2 2023 Closed Qualifier,Summer,,1
7861,2023-06-09,Tormenta Open T3 Romagna Esports,Tormenta Open T3 Romagna Esports,Tormenta Open T3 Romagna Esports,,,1
7862,2023-06-10,Circuit Brazilian League of Legends,CBLOL 2023 Split 2,CBLOL 2023 Split 2,Split 2,2,1
7863,2023-06-10,LoL Japan League,LJL 2023 Summer,LJL 2023 Summer,Summer,2,1
7864,2023-06-10,Málaga Open,Málaga Open 2023 Online Tournament,Málaga Open 2023 Online Tournament,,,1
7865,2023-06-10,North American Challengers League,NACL 2023 Summer,NACL 2023 Summer,Summer,2,1
7866,2023-06-10,North American Challengers League,NACL 2023 Summer Qualifier 1,NACL 2023 Summer Qualifier 1,,,1
7867,2023-06-10,SLY LAN,SLY LAN,SLY LAN,,,1
7868,2023-06-10,TCL Division 2,TCL Division 2 2023 Last Chance Qualifier,TCL Division 2 2023 Last Chance Qualifier,Summer,,1
7869,2023-06-12,Circuit Brazilian League of Legends Academy,CBLOL Academy 2023 Split 2,CBLOL Academy 2023 Split 2,Split 2,2,1
7870,2023-06-12,Liga Nexo,Liga Nexo 22-23 Split 3 Playoffs,Liga Nexo 22-23 Split 3 Playoffs,Split 3,3,1
7871,2023-06-12,LPLOL 2nd Division,LPLOL 2nd Division 2023 Summer,LPLOL 2nd Division 2023 Summer,Summer,2,1
7872,2023-06-13,Arabian League,Arabian League 2023 Summer,Arabian League 2023 Summer,Summer,2,1
7873,2023-06-13,Arabian League 2nd Division,Arabian League 2nd Division 2023 Summer,Arabian League 2nd Division 2023 Summer,Summer,2,1
7874,2023-06-13,PG Proving Grounds,PG Proving Grounds 2023 Summer,PG Proving Grounds 2023 Summer,Summer,2,1
7875,2023-06-14,League of Legends Championship Series,LCS 2023 Summer,LCS 2023 Summer,Summer,2,1
7876,2023-06-14,Turkish Championship League,TCL 2023 Summer,TCL 2023 Summer,Summer,2,1
7877,2023-06-15,Asia Esports Championship,AEC 2023,AEC 2023,,,1
7878,2023-06-15,Northern League of Legends Championship 2nd Division,NLC 2nd Division 2023 Summer,NLC 2nd Division 2023 Summer,Summer,2,1
7879,2023-06-15,Northern League of Legends Championship 3rd Division,NLC 3rd Division 2023 Summer,NLC 3rd Division 2023 Summer,Summer,,1
7880,2023-06-15,Road to Asian Games 2022,RDAG 2022 East Asia,RDAG 2022 East Asia,,,1
7881,2023-06-16,Road to Asian Games 2022,RDAG 2022 Southeast Asia,RDAG 2022 Southeast Asia,,,1
7882,2023-06-17,Elite Series Amateur Circuit,Elite Series Amateur Circuit 2023 Summer Open 1,Elite Series Amateur Circuit 2023 Summer Open 1,,,1
