,Team,Player,OverviewPage,PageAndTeam,N PlayerInTeam,TeamOrder,Role,IsDistribution
6879,SK Telecom T1,kkOma,LCK/2017 Season/Summer Playoffs,LCK/2017 Season/Summer Playoffs_SK Telecom T1,9,1,Coach,1
6880,SK Telecom T1,kkOma,LCK/2017 Season/Summer Season,LCK/2017 Season/Summer Season_SK Telecom T1,9,1,Coach,1
6881,SK Telecom T1,kkOma,LCK/2018 Season/Spring Playoffs,LCK/2018 Season/Spring Playoffs_SK Telecom T1,7,1,Coach,1
6882,SK Telecom T1,kkOma,LCK/2018 Season/Spring Season,LCK/2018 Season/Spring Season_SK Telecom T1,9,1,Coach,1
6883,SK Telecom T1,kkOma,LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_SK Telecom T1,10,1,Coach,1
6884,SK Telecom T1,kkOma,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_SK Telecom T1,11,1,Coach,1
6885,SK Telecom T1,kkOma,Rift Rivals 2017/LCK-LPL-LMS,Rift Rivals 2017/LCK-LPL-LMS_SK Telecom T1,7,1,Coach,1
6886,SK Telecom T1,kkOma,Rift Rivals 2018/LCK-LPL-LMS,Rift Rivals 2018/LCK-LPL-LMS_SK Telecom T1,6,1,Coach,1
6887,SK Telecom T1,kkOma,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_SK Telecom T1,6,1,Coach,1
6888,SK Telecom T1,L.i.E.S,LCK/2016 Season/Spring Playoffs,LCK/2016 Season/Spring Playoffs_SK Telecom T1,6,1,Coach,1
6889,SK Telecom T1,L.i.E.S,LCK/2016 Season/Spring Season,LCK/2016 Season/Spring Season_SK Telecom T1,8,1,Coach,1
6890,SK Telecom T1,L.i.E.S,LCK/2016 Season/Summer Playoffs,LCK/2016 Season/Summer Playoffs_SK Telecom T1,6,1,Coach,1
6891,SK Telecom T1,L.i.E.S,LCK/2016 Season/Summer Season,LCK/2016 Season/Summer Season_SK Telecom T1,7,1,Coach,1
6892,SK Telecom T1,Leo (Han Gyeo-re),LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_SK Telecom T1,7,1,Bot,1
6893,SK Telecom T1,Mata,LCK/2019 Season/Spring Playoffs,LCK/2019 Season/Spring Playoffs_SK Telecom T1,5,1,Support,1
6894,SK Telecom T1,Mata,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_SK Telecom T1,5,1,Support,1
6895,SK Telecom T1,Mata,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_SK Telecom T1,7,1,Support,1
6896,SK Telecom T1,Mata,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_SK Telecom T1,5,1,Support,1
6897,SK Telecom T1,Peanut,LCK/2017 Season/Spring Playoffs,LCK/2017 Season/Spring Playoffs_SK Telecom T1,2,1,Jungle,1
6898,SK Telecom T1,Peanut,LCK/2017 Season/Spring Season,LCK/2017 Season/Spring Season_SK Telecom T1,3,1,Jungle,1
6899,SK Telecom T1,Peanut,LCK/2017 Season/Summer Playoffs,LCK/2017 Season/Summer Playoffs_SK Telecom T1,3,1,Jungle,1
6900,SK Telecom T1,Peanut,LCK/2017 Season/Summer Season,LCK/2017 Season/Summer Season_SK Telecom T1,3,1,Jungle,1
6901,SK Telecom T1,Peanut,Rift Rivals 2017/LCK-LPL-LMS,Rift Rivals 2017/LCK-LPL-LMS_SK Telecom T1,2,1,Jungle,1
6902,SK Telecom T1,Pirean,LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_SK Telecom T1,5,1,Mid,1
6903,SK Telecom T1,PoohManDu,LCK/2016 Season/Spring Playoffs,LCK/2016 Season/Spring Playoffs_SK Telecom T1,8,1,Coach,1
6904,SK Telecom T1,PoohManDu,LCK/2016 Season/Spring Season,LCK/2016 Season/Spring Season_SK Telecom T1,10,1,Coach,1
6905,SK Telecom T1,PoohManDu,LCK/2018 Season/Regional Finals,LCK/2018 Season/Regional Finals_SK Telecom T1,6,1,Coach,1
6906,SK Telecom T1,PoohManDu,LCK/2018 Season/Spring Playoffs,LCK/2018 Season/Spring Playoffs_SK Telecom T1,8,1,Coach,1
6907,SK Telecom T1,PoohManDu,LCK/2018 Season/Spring Season,LCK/2018 Season/Spring Season_SK Telecom T1,10,1,Coach,1
6908,SK Telecom T1,PoohManDu,LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_SK Telecom T1,11,1,Coach,1
6909,SK Telecom T1,Profit,LCK/2017 Season/Spring Season,LCK/2017 Season/Spring Season_SK Telecom T1,2,1,Top,1
6910,SK Telecom T1,RapidStar,LCK/2017 Season/Spring Season,LCK/2017 Season/Spring Season_SK Telecom T1,10,1,Coach,1
6911,SK Telecom T1,RapidStar,LCK/2017 Season/Summer Season,LCK/2017 Season/Summer Season_SK Telecom T1,10,1,Coach,1
6912,SK Telecom T1,Scout,LCK/2016 Season/Spring Season,LCK/2016 Season/Spring Season_SK Telecom T1,5,1,Mid,1
6913,SK Telecom T1,Teddy,LCK/2019 Season/Spring Playoffs,LCK/2019 Season/Spring Playoffs_SK Telecom T1,4,1,Bot,1
6914,SK Telecom T1,Teddy,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_SK Telecom T1,4,1,Bot,1
6915,SK Telecom T1,Teddy,LCK/2019 Season/Summer Playoffs,LCK/2019 Season/Summer Playoffs_SK Telecom T1,4,1,Bot,1
6916,SK Telecom T1,Teddy,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_SK Telecom T1,6,1,Bot,1
6917,SK Telecom T1,Teddy,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_SK Telecom T1,4,1,Bot,1
6918,SK Telecom T1,Thal,LCK/2018 Season/Spring Playoffs,LCK/2018 Season/Spring Playoffs_SK Telecom T1,1,1,Top,1
6919,SK Telecom T1,Thal,LCK/2018 Season/Spring Season,LCK/2018 Season/Spring Season_SK Telecom T1,2,1,Top,1
6920,SK Telecom T1,Thal,LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_SK Telecom T1,1,1,Top,1
6921,SK Telecom T1,Thal,Rift Rivals 2018/LCK-LPL-LMS,Rift Rivals 2018/LCK-LPL-LMS_SK Telecom T1,1,1,Top,1
6922,SK Telecom T1,Untara,LCK/2017 Season/Summer Playoffs,LCK/2017 Season/Summer Playoffs_SK Telecom T1,1,1,Top,1
6923,SK Telecom T1,Untara,LCK/2017 Season/Summer Season,LCK/2017 Season/Summer Season_SK Telecom T1,2,1,Top,1
6924,SK Telecom T1,Untara,LCK/2018 Season/Regional Finals,LCK/2018 Season/Regional Finals_SK Telecom T1,1,1,Top,1
6925,SK Telecom T1,Untara,LCK/2018 Season/Spring Season,LCK/2018 Season/Spring Season_SK Telecom T1,1,1,Top,1
6926,SK Telecom T1,Wolf (Lee Jae-wan),LCK/2016 Season/Spring Playoffs,LCK/2016 Season/Spring Playoffs_SK Telecom T1,5,1,Support,1
6927,SK Telecom T1,Wolf (Lee Jae-wan),LCK/2016 Season/Spring Season,LCK/2016 Season/Spring Season_SK Telecom T1,7,1,Support,1
6928,SK Telecom T1,Wolf (Lee Jae-wan),LCK/2016 Season/Summer Playoffs,LCK/2016 Season/Summer Playoffs_SK Telecom T1,5,1,Support,1
6929,SK Telecom T1,Wolf (Lee Jae-wan),LCK/2016 Season/Summer Season,LCK/2016 Season/Summer Season_SK Telecom T1,6,1,Support,1
6930,SK Telecom T1,Wolf (Lee Jae-wan),LCK/2017 Season/Spring Playoffs,LCK/2017 Season/Spring Playoffs_SK Telecom T1,5,1,Support,1
6931,SK Telecom T1,Wolf (Lee Jae-wan),LCK/2017 Season/Spring Season,LCK/2017 Season/Spring Season_SK Telecom T1,7,1,Support,1
6932,SK Telecom T1,Wolf (Lee Jae-wan),LCK/2017 Season/Summer Playoffs,LCK/2017 Season/Summer Playoffs_SK Telecom T1,7,1,Support,1
6933,SK Telecom T1,Wolf (Lee Jae-wan),LCK/2017 Season/Summer Season,LCK/2017 Season/Summer Season_SK Telecom T1,7,1,Support,1
6934,SK Telecom T1,Wolf (Lee Jae-wan),LCK/2018 Season/Spring Playoffs,LCK/2018 Season/Spring Playoffs_SK Telecom T1,6,1,Support,1
6935,SK Telecom T1,Wolf (Lee Jae-wan),LCK/2018 Season/Spring Season,LCK/2018 Season/Spring Season_SK Telecom T1,4,1,"Jungle,Support",1
6936,SK Telecom T1,Wolf (Lee Jae-wan),LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_SK Telecom T1,8,1,Support,1
6937,SK Telecom T1,Wolf (Lee Jae-wan),Rift Rivals 2017/LCK-LPL-LMS,Rift Rivals 2017/LCK-LPL-LMS_SK Telecom T1,6,1,Support,1
6938,SK Telecom T1,Wolf (Lee Jae-wan),Rift Rivals 2018/LCK-LPL-LMS,Rift Rivals 2018/LCK-LPL-LMS_SK Telecom T1,5,1,Support,1
6939,SK Telecom T1,Zefa,LCK/2019 Season/Spring Playoffs,LCK/2019 Season/Spring Playoffs_SK Telecom T1,6,1,Coach,1
6940,SK Telecom T1,Zefa,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_SK Telecom T1,6,1,Coach,1
6941,SK Telecom T1,Zefa,LCK/2019 Season/Summer Playoffs,LCK/2019 Season/Summer Playoffs_SK Telecom T1,6,1,Coach,1
6942,SK Telecom T1,Zefa,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_SK Telecom T1,9,1,Coach,1
6943,Skylla,Crateur,LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Skylla,2,1,Jungle,1
6944,Skylla,Hide (Gil Seon-ho),LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Skylla,4,1,Bot,1
6945,Skylla,iiillililiili,LCK Academy Series/2021 Season/April,LCK Academy Series/2021 Season/April_Skylla,3,1,Mid,1
6946,Skylla,iM THE TREND1,LCK Academy Series/2021 Season/April,LCK Academy Series/2021 Season/April_Skylla,4,1,Bot,1
6947,Skylla,Scylla,LCK Academy Series/2021 Season/April,LCK Academy Series/2021 Season/April_Skylla,2,1,Jungle,1
6948,Skylla,StarSpring (Jin Seung-je),LCK Academy Series/2021 Season/April,LCK Academy Series/2021 Season/April_Skylla,1,1,Top,1
6949,Skylla,StarSpring (Jin Seung-je),LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Skylla,1,1,Top,1
6950,Skylla,SUP (Oh Jae-hyeon),LCK Academy Series/2021 Season/April,LCK Academy Series/2021 Season/April_Skylla,5,1,Support,1
6951,Skylla,셰리님,LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Skylla,3,1,Mid,1
6952,Skylla,정글여,LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Skylla,5,1,Support,1
6953,SoE,GwangPal,LCK Academy Series/2020 Season/September,LCK Academy Series/2020 Season/September_SoE,4,1,Bot,1
6954,SoE,KR 아최폿,LCK Academy Series/2020 Season/September,LCK Academy Series/2020 Season/September_SoE,5,1,Support,1
6955,SoE,MogNaBo,LCK Academy Series/2020 Season/September,LCK Academy Series/2020 Season/September_SoE,1,1,Top,1
6956,SoE,Twitch Joyul,LCK Academy Series/2020 Season/September,LCK Academy Series/2020 Season/September_SoE,2,1,Jungle,1
6957,SoE,고쿠오,LCK Academy Series/2020 Season/September,LCK Academy Series/2020 Season/September_SoE,3,1,Mid,1
6958,Spear Gaming,Bible,LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_Spear Gaming,5,1,Support,1
6959,Spear Gaming,Kang (Kang Beom-seok),LCK Academy Series/2021 Season/1st Championship,LCK Academy Series/2021 Season/1st Championship_Spear Gaming,6,1,Coach,1
6960,Spear Gaming,Kang (Kang Beom-seok),LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Spear Gaming,6,1,Coach,1
6961,Spear Gaming,Kang (Kang Beom-seok),LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_Spear Gaming,6,1,Coach,1
6962,Spear Gaming,KangKang (Choi Gang-in),LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Spear Gaming,1,1,Top,1
6963,Spear Gaming,KangKang (Choi Gang-in),LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_Spear Gaming,1,1,Top,1
6964,Spear Gaming,Khalid (Choi Gang-in),LCK Academy Series/2021 Season/1st Championship,LCK Academy Series/2021 Season/1st Championship_Spear Gaming,1,1,Top,1
6965,Spear Gaming,Lee Boom,LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Spear Gaming,4,1,Bot,1
6966,Spear Gaming,Lee Boom,LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_Spear Gaming,4,1,Bot,1
6967,Spear Gaming,LeeBoom,LCK Academy Series/2021 Season/1st Championship,LCK Academy Series/2021 Season/1st Championship_Spear Gaming,4,1,Bot,1
6968,Spear Gaming,Lucile,LCK Academy Series/2021 Season/1st Championship,LCK Academy Series/2021 Season/1st Championship_Spear Gaming,5,1,Support,1
6969,Spear Gaming,Merit (Kim Young-min),LCK Academy Series/2021 Season/1st Championship,LCK Academy Series/2021 Season/1st Championship_Spear Gaming,7,1,Coach,1
6970,Spear Gaming,Merit (Kim Young-min),LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Spear Gaming,7,1,Coach,1
6971,Spear Gaming,Merit (Kim Young-min),LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_Spear Gaming,7,1,Coach,1
6972,Spear Gaming,Na Kyung,LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Spear Gaming,3,1,Mid,1
6973,Spear Gaming,Nino (Kim Na-gyeong),LCK Academy Series/2021 Season/1st Championship,LCK Academy Series/2021 Season/1st Championship_Spear Gaming,3,1,Mid,1
6974,Spear Gaming,Nino (Kim Na-gyeong),LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_Spear Gaming,3,1,Mid,1
6975,Spear Gaming,Raptor (Jeon Eo-jin),LCK Academy Series/2021 Season/1st Championship,LCK Academy Series/2021 Season/1st Championship_Spear Gaming,2,1,Jungle,1
6976,Spear Gaming,Raptor (Jeon Eo-jin),LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Spear Gaming,2,1,Jungle,1
6977,Spear Gaming,Raptor (Jeon Eo-jin),LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_Spear Gaming,2,1,Jungle,1
6978,Spear Gaming,SSury,LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Spear Gaming,5,1,Support,1
6979,ssd (Korean Team),IiillIliliilI,LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_ssd (Korean Team),3,1,Mid,1
6980,ssd (Korean Team),Scylla,LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_ssd (Korean Team),2,1,Jungle,1
6981,ssd (Korean Team),Snake (Jeong Hyeong-min),LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_ssd (Korean Team),1,1,Top,1
6982,ssd (Korean Team),레전드다,LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_ssd (Korean Team),4,1,Bot,1
6983,ssd (Korean Team),뭘원하는거냐,LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_ssd (Korean Team),5,1,Support,1
6984,SSU (Korean Team),DAYEKING,LCK Academy Series/2022 Season/September,LCK Academy Series/2022 Season/September_SSU (Korean Team),2,1,Jungle,1
6985,SSU (Korean Team),K범진K,LCK Academy Series/2022 Season/September,LCK Academy Series/2022 Season/September_SSU (Korean Team),5,1,Support,1
6986,SSU (Korean Team),StarSpring (Jin Seung-je),LCK Academy Series/2022 Season/June,LCK Academy Series/2022 Season/June_SSU (Korean Team),1,1,Top,1
6987,SSU (Korean Team),wuleishishangdi,LCK Academy Series/2022 Season/September,LCK Academy Series/2022 Season/September_SSU (Korean Team),3,1,Mid,1
6988,SSU (Korean Team),남은 1년,LCK Academy Series/2022 Season/June,LCK Academy Series/2022 Season/June_SSU (Korean Team),5,1,Support,1
6989,SSU (Korean Team),돈이없어서못사,LCK Academy Series/2022 Season/September,LCK Academy Series/2022 Season/September_SSU (Korean Team),4,1,Bot,1
6990,SSU (Korean Team),작고 소중한 벡스,LCK Academy Series/2022 Season/June,LCK Academy Series/2022 Season/June_SSU (Korean Team),3,1,Mid,1
6991,SSU (Korean Team),피파금메달지망생,LCK Academy Series/2022 Season/June,LCK Academy Series/2022 Season/June_SSU (Korean Team),4,1,Bot,1
6992,SSU (Korean Team),희태시기,LCK Academy Series/2022 Season/June,LCK Academy Series/2022 Season/June_SSU (Korean Team),2,1,Jungle,1
6993,SSU (Korean Team),희태시기,LCK Academy Series/2022 Season/September,LCK Academy Series/2022 Season/September_SSU (Korean Team),1,1,Top,1
6994,Supergent ikRyong,Blake,LCK Academy Series/2023 Season/March,LCK Academy Series/2023 Season/March_Supergent ikRyong,3,1,Mid,1
6995,Supergent ikRyong,Cid,LCK Academy Series/2023 Season/February,LCK Academy Series/2023 Season/February_Supergent ikRyong,3,1,Mid,1
6996,Supergent ikRyong,Elative,LCK Academy Series/2023 Season/February,LCK Academy Series/2023 Season/February_Supergent ikRyong,2,1,Jungle,1
6997,Supergent ikRyong,Elative,LCK Academy Series/2023 Season/March,LCK Academy Series/2023 Season/March_Supergent ikRyong,2,1,Jungle,1
6998,Supergent ikRyong,ikRyong,LCK Academy Series/2023 Season/February,LCK Academy Series/2023 Season/February_Supergent ikRyong,6,1,Coach,1
6999,Supergent ikRyong,ikRyong,LCK Academy Series/2023 Season/March,LCK Academy Series/2023 Season/March_Supergent ikRyong,6,1,Coach,1
7000,Supergent ikRyong,Kingdom (Kim Seong-kwon),LCK Academy Series/2023 Season/April,LCK Academy Series/2023 Season/April_Supergent ikRyong,4,1,Bot,1
7001,Supergent ikRyong,Kingdom (Kim Seong-kwon),LCK Academy Series/2023 Season/February,LCK Academy Series/2023 Season/February_Supergent ikRyong,4,1,Bot,1
7002,Supergent ikRyong,Kingdom (Kim Seong-kwon),LCK Academy Series/2023 Season/March,LCK Academy Series/2023 Season/March_Supergent ikRyong,4,1,Bot,1
7003,Supergent ikRyong,NoJlhye,LCK Academy Series/2023 Season/April,LCK Academy Series/2023 Season/April_Supergent ikRyong,5,1,Support,1
7004,Supergent ikRyong,NoJlhye,LCK Academy Series/2023 Season/February,LCK Academy Series/2023 Season/February_Supergent ikRyong,5,1,Support,1
7005,Supergent ikRyong,Rose (Lee Ki-chan),LCK Academy Series/2023 Season/April,LCK Academy Series/2023 Season/April_Supergent ikRyong,3,1,Mid,1
7006,Supergent ikRyong,Sang Su,LCK Academy Series/2023 Season/February,LCK Academy Series/2023 Season/February_Supergent ikRyong,1,1,Top,1
7007,Supergent ikRyong,Sang Su,LCK Academy Series/2023 Season/March,LCK Academy Series/2023 Season/March_Supergent ikRyong,1,1,Top,1
7008,Supergent ikRyong,Trap (Shin Seung-min),LCK Academy Series/2023 Season/April,LCK Academy Series/2023 Season/April_Supergent ikRyong,1,1,Top,1
7009,Supergent ikRyong,Wayf2,LCK Academy Series/2023 Season/April,LCK Academy Series/2023 Season/April_Supergent ikRyong,2,1,Jungle,1
7010,Supergent ikRyong,서현나라학수공듀,LCK Academy Series/2023 Season/March,LCK Academy Series/2023 Season/March_Supergent ikRyong,5,1,Support,1
7011,Supergent March,Emilia half elf,LCK Academy Series/2023 Season/March,LCK Academy Series/2023 Season/March_Supergent March,1,1,Top,1
7012,Supergent March,MoMoKoKo,LCK Academy Series/2023 Season/March,LCK Academy Series/2023 Season/March_Supergent March,3,1,Mid,1
7013,Supergent March,NoJlhye,LCK Academy Series/2023 Season/March,LCK Academy Series/2023 Season/March_Supergent March,5,1,Support,1
7014,Supergent March,zenbucorona,LCK Academy Series/2023 Season/March,LCK Academy Series/2023 Season/March_Supergent March,4,1,Bot,1
7015,Supergent March,채 식 좋 아,LCK Academy Series/2023 Season/March,LCK Academy Series/2023 Season/March_Supergent March,2,1,Jungle,1
7016,Supergent Sherpa,Asura (Ko Kwang-hyun),LCK Academy Series/2023 Season/April,LCK Academy Series/2023 Season/April_Supergent Sherpa,2,1,Jungle,1
7017,Supergent Sherpa,Celna,LCK Academy Series/2023 Season/April,LCK Academy Series/2023 Season/April_Supergent Sherpa,5,1,Support,1
7018,Supergent Sherpa,Guardian (Seong Tae-hyo),LCK Academy Series/2023 Season/April,LCK Academy Series/2023 Season/April_Supergent Sherpa,1,1,Top,1
7019,Supergent Sherpa,Milli,LCK Academy Series/2023 Season/April,LCK Academy Series/2023 Season/April_Supergent Sherpa,4,1,Bot,1
7020,Supergent Sherpa,크으리,LCK Academy Series/2023 Season/April,LCK Academy Series/2023 Season/April_Supergent Sherpa,3,1,Mid,1
7021,Swervin,Cytis,LCK Academy Series/2021 Season/April,LCK Academy Series/2021 Season/April_Swervin,5,1,Support,1
7022,Swervin,top2021,LCK Academy Series/2021 Season/April,LCK Academy Series/2021 Season/April_Swervin,1,1,Top,1
7023,Swervin,보트타고세계여행,LCK Academy Series/2021 Season/April,LCK Academy Series/2021 Season/April_Swervin,4,1,Bot,1
7024,Swervin,알팡슈,LCK Academy Series/2021 Season/April,LCK Academy Series/2021 Season/April_Swervin,2,1,Jungle,1
7025,Swervin,후회없이1,LCK Academy Series/2021 Season/April,LCK Academy Series/2021 Season/April_Swervin,3,1,Mid,1
7026,T1,Bengi,LCK/2023 Season/Spring Playoffs,LCK/2023 Season/Spring Playoffs_T1,6,1,Coach,1
7027,T1,Bengi,LCK/2023 Season/Spring Season,LCK/2023 Season/Spring Season_T1,6,1,Coach,1
7028,T1,Canna,LCK/2020 Season/Regional Finals,LCK/2020 Season/Regional Finals_T1,1,1,Top,1
7029,T1,Canna,LCK/2020 Season/Spring Playoffs,LCK/2020 Season/Spring Playoffs_T1,1,1,Top,1
7030,T1,Canna,LCK/2020 Season/Spring Season,LCK/2020 Season/Spring Season_T1,2,1,Top,1
7031,T1,Canna,LCK/2020 Season/Summer Playoffs,LCK/2020 Season/Summer Playoffs_T1,1,1,Top,1
7032,T1,Canna,LCK/2020 Season/Summer Season,LCK/2020 Season/Summer Season_T1,1,1,Top,1
7033,T1,Canna,LCK/2021 Season/Regional Finals,LCK/2021 Season/Regional Finals_T1,1,1,Top,1
7034,T1,Canna,LCK/2021 Season/Spring Playoffs,LCK/2021 Season/Spring Playoffs_T1,1,1,Top,1
7035,T1,Canna,LCK/2021 Season/Spring Season,LCK/2021 Season/Spring Season_T1,1,1,Top,1
7036,T1,Canna,LCK/2021 Season/Summer Playoffs,LCK/2021 Season/Summer Playoffs_T1,1,1,Top,1
7037,T1,Canna,LCK/2021 Season/Summer Season,LCK/2021 Season/Summer Season_T1,1,1,Top,1
7038,T1,Clozer,LCK/2020 Season/Summer Playoffs,LCK/2020 Season/Summer Playoffs_T1,3,1,Mid,1
7039,T1,Clozer,LCK/2020 Season/Summer Season,LCK/2020 Season/Summer Season_T1,5,1,Mid,1
7040,T1,Clozer,LCK/2021 Season/Spring Season,LCK/2021 Season/Spring Season_T1,6,1,Mid,1
7041,T1,Comet,LCK/2020 Season/Regional Finals,LCK/2020 Season/Regional Finals_T1,7,1,Coach,1
7042,T1,Comet,LCK/2020 Season/Spring Playoffs,LCK/2020 Season/Spring Playoffs_T1,7,1,Coach,1
7043,T1,Comet,LCK/2020 Season/Spring Season,LCK/2020 Season/Spring Season_T1,9,1,Coach,1
7044,T1,Comet,LCK/2020 Season/Summer Playoffs,LCK/2020 Season/Summer Playoffs_T1,8,1,Coach,1
7045,T1,Comet,LCK/2020 Season/Summer Season,LCK/2020 Season/Summer Season_T1,10,1,Coach,1
7046,T1,Cuzz,LCK/2020 Season/Spring Playoffs,LCK/2020 Season/Spring Playoffs_T1,2,1,Jungle,1
7047,T1,Cuzz,LCK/2020 Season/Spring Season,LCK/2020 Season/Spring Season_T1,3,1,Jungle,1
7048,T1,Cuzz,LCK/2020 Season/Summer Playoffs,LCK/2020 Season/Summer Playoffs_T1,2,1,Jungle,1
7049,T1,Cuzz,LCK/2020 Season/Summer Season,LCK/2020 Season/Summer Season_T1,2,1,Jungle,1
7050,T1,Cuzz,LCK/2021 Season/Spring Playoffs,LCK/2021 Season/Spring Playoffs_T1,2,1,Jungle,1
7051,T1,Cuzz,LCK/2021 Season/Spring Season,LCK/2021 Season/Spring Season_T1,4,1,Jungle,1
7052,T1,Cuzz,LCK/2021 Season/Summer Season,LCK/2021 Season/Summer Season_T1,2,1,Jungle,1
7053,T1,Daeny,LCK/2021 Season/Spring Playoffs,LCK/2021 Season/Spring Playoffs_T1,6,1,Coach,1
7054,T1,Daeny,LCK/2021 Season/Spring Season,LCK/2021 Season/Spring Season_T1,11,1,Coach,1
7055,T1,Daeny,LCK/2021 Season/Summer Season,LCK/2021 Season/Summer Season_T1,8,1,Coach,1
7056,T1,Effort,LCK/2020 Season/Regional Finals,LCK/2020 Season/Regional Finals_T1,5,1,Support,1
7057,T1,Effort,LCK/2020 Season/Spring Playoffs,LCK/2020 Season/Spring Playoffs_T1,5,1,Support,1
7058,T1,Effort,LCK/2020 Season/Spring Season,LCK/2020 Season/Spring Season_T1,7,1,Support,1
7059,T1,Effort,LCK/2020 Season/Summer Playoffs,LCK/2020 Season/Summer Playoffs_T1,6,1,Support,1
7060,T1,Effort,LCK/2020 Season/Summer Season,LCK/2020 Season/Summer Season_T1,7,1,Support,1
7061,T1,Ellim,LCK/2020 Season/Regional Finals,LCK/2020 Season/Regional Finals_T1,2,1,Jungle,1
7062,T1,Ellim,LCK/2020 Season/Spring Season,LCK/2020 Season/Spring Season_T1,4,1,Jungle,1
7063,T1,Ellim,LCK/2020 Season/Summer Season,LCK/2020 Season/Summer Season_T1,3,1,Jungle,1
7064,T1,Ellim,LCK/2021 Season/Spring Season,LCK/2021 Season/Spring Season_T1,3,1,Jungle,1
7065,T1,Faker,LCK/2020 Season/Regional Finals,LCK/2020 Season/Regional Finals_T1,3,1,Mid,1
7066,T1,Faker,LCK/2020 Season/Spring Playoffs,LCK/2020 Season/Spring Playoffs_T1,3,1,Mid,1
7067,T1,Faker,LCK/2020 Season/Spring Season,LCK/2020 Season/Spring Season_T1,5,1,Mid,1
7068,T1,Faker,LCK/2020 Season/Summer Playoffs,LCK/2020 Season/Summer Playoffs_T1,4,1,Mid,1
7069,T1,Faker,LCK/2020 Season/Summer Season,LCK/2020 Season/Summer Season_T1,4,1,Mid,1
7070,T1,Faker,LCK/2021 Season/Regional Finals,LCK/2021 Season/Regional Finals_T1,3,1,Mid,1
7071,T1,Faker,LCK/2021 Season/Spring Playoffs,LCK/2021 Season/Spring Playoffs_T1,3,1,Mid,1
7072,T1,Faker,LCK/2021 Season/Spring Season,LCK/2021 Season/Spring Season_T1,7,1,Mid,1
7073,T1,Faker,LCK/2021 Season/Summer Playoffs,LCK/2021 Season/Summer Playoffs_T1,3,1,Mid,1
7074,T1,Faker,LCK/2021 Season/Summer Season,LCK/2021 Season/Summer Season_T1,4,1,Mid,1
7075,T1,Faker,LCK/2022 Season/Spring Playoffs,LCK/2022 Season/Spring Playoffs_T1,3,1,Mid,1
7076,T1,Faker,LCK/2022 Season/Spring Season,LCK/2022 Season/Spring Season_T1,3,1,Mid,1
7077,T1,Faker,LCK/2022 Season/Summer Playoffs,LCK/2022 Season/Summer Playoffs_T1,3,1,Mid,1
7078,T1,Faker,LCK/2022 Season/Summer Season,LCK/2022 Season/Summer Season_T1,3,1,Mid,1
7079,T1,Faker,LCK/2023 Season/Spring Playoffs,LCK/2023 Season/Spring Playoffs_T1,3,1,Mid,1
